measure,location,sample_date,unit,value,id
Chemical Oxygen Demand (Cr),Kohsoom,1/31/2004,mg/l,17.8,44033
Chemical Oxygen Demand (Cr),Kohsoom,2/28/2004,mg/l,15.4,44034
Chemical Oxygen Demand (Cr),Kohsoom,3/28/2004,mg/l,13.2,44035
Chemical Oxygen Demand (Cr),Kohsoom,4/25/2004,mg/l,16.6,44036
Chemical Oxygen Demand (Cr),Kohsoom,5/30/2004,mg/l,15.1,44037
Chemical Oxygen Demand (Cr),Kohsoom,6/27/2004,mg/l,14.4,44038
Chemical Oxygen Demand (Cr),Kohsoom,7/25/2004,mg/l,15.9,44039
Chemical Oxygen Demand (Cr),Kohsoom,8/29/2004,mg/l,14.2,44040
Chemical Oxygen Demand (Cr),Kohsoom,9/27/2004,mg/l,15.4,44041
Chemical Oxygen Demand (Cr),Kohsoom,10/24/2004,mg/l,14.9,44042
Chemical Oxygen Demand (Cr),Kohsoom,11/28/2004,mg/l,15.4,44043
Chemical Oxygen Demand (Cr),Kohsoom,12/19/2004,mg/l,16.3,44044
Chemical Oxygen Demand (Cr),Kohsoom,1/30/2005,mg/l,19.6,44045
Chemical Oxygen Demand (Cr),Kohsoom,2/27/2005,mg/l,10.7,44046
Chemical Oxygen Demand (Cr),Kohsoom,3/27/2005,mg/l,16.299999,44047
Chemical Oxygen Demand (Cr),Kohsoom,4/25/2005,mg/l,14.1,44048
Chemical Oxygen Demand (Cr),Kohsoom,5/29/2005,mg/l,17.299999,44049
Chemical Oxygen Demand (Cr),Kohsoom,6/26/2005,mg/l,18.299999,44050
Chemical Oxygen Demand (Cr),Kohsoom,7/24/2005,mg/l,15.9,44051
Chemical Oxygen Demand (Cr),Kohsoom,8/28/2005,mg/l,13.9,44052
Chemical Oxygen Demand (Cr),Kohsoom,9/25/2005,mg/l,25.6,44053
Chemical Oxygen Demand (Cr),Kohsoom,10/23/2005,mg/l,18.4,44054
Chemical Oxygen Demand (Cr),Kohsoom,11/27/2005,mg/l,14.9,44055
Chemical Oxygen Demand (Cr),Kohsoom,12/18/2005,mg/l,16.799999,44056
Chemical Oxygen Demand (Cr),Kohsoom,1/29/2006,mg/l,15,44057
Chemical Oxygen Demand (Cr),Kohsoom,2/26/2006,mg/l,13.8,44058
Chemical Oxygen Demand (Cr),Kohsoom,3/25/2006,mg/l,11.8,44059
Chemical Oxygen Demand (Cr),Kohsoom,4/29/2006,mg/l,12.9,44060
Chemical Oxygen Demand (Cr),Kohsoom,5/27/2006,mg/l,15.6,44061
Chemical Oxygen Demand (Cr),Kohsoom,6/26/2006,mg/l,6.8,44062
Chemical Oxygen Demand (Cr),Kohsoom,8/26/2006,mg/l,17.2,44063
Chemical Oxygen Demand (Cr),Kohsoom,9/23/2006,mg/l,14.7,44064
Chemical Oxygen Demand (Cr),Kohsoom,10/28/2006,mg/l,13.9,44065
Chemical Oxygen Demand (Cr),Kohsoom,11/25/2006,mg/l,17.7,44066
Chemical Oxygen Demand (Cr),Kohsoom,12/23/2006,mg/l,15.4,44067
Chemical Oxygen Demand (Cr),Kohsoom,1/27/2007,mg/l,16.5,44068
Chemical Oxygen Demand (Cr),Kohsoom,2/24/2007,mg/l,19.4,44069
Chemical Oxygen Demand (Cr),Kohsoom,3/24/2007,mg/l,16.4,44070
Chemical Oxygen Demand (Cr),Kohsoom,4/21/2007,mg/l,15.2,44071
Chemical Oxygen Demand (Cr),Kohsoom,5/26/2007,mg/l,13.8,44072
Chemical Oxygen Demand (Cr),Kohsoom,6/23/2007,mg/l,12,44073
Chemical Oxygen Demand (Cr),Kohsoom,7/21/2007,mg/l,13.9,44074
Chemical Oxygen Demand (Cr),Kohsoom,8/25/2007,mg/l,16.4,44075
Chemical Oxygen Demand (Cr),Kohsoom,9/23/2007,mg/l,19.7,44076
Chemical Oxygen Demand (Cr),Kohsoom,10/27/2007,mg/l,16.9,44077
Chemical Oxygen Demand (Cr),Kohsoom,11/24/2007,mg/l,14.6,44078
Chemical Oxygen Demand (Cr),Kohsoom,12/22/2007,mg/l,15.4,44079
Chemical Oxygen Demand (Cr),Kohsoom,1/26/2008,mg/l,16.7,44080
Chemical Oxygen Demand (Cr),Kohsoom,2/23/2008,mg/l,17.9,44081
Chemical Oxygen Demand (Cr),Kohsoom,3/23/2008,mg/l,15.9,44082
Chemical Oxygen Demand (Cr),Kohsoom,5/26/2008,mg/l,14.2,44083
Chemical Oxygen Demand (Cr),Kohsoom,6/29/2008,mg/l,11.7,44084
Chemical Oxygen Demand (Cr),Kohsoom,7/27/2008,mg/l,13.8,44085
Chemical Oxygen Demand (Cr),Kohsoom,8/31/2008,mg/l,12.4,44086
Chemical Oxygen Demand (Cr),Kohsoom,9/28/2008,mg/l,12.4,44087
Chemical Oxygen Demand (Cr),Kohsoom,10/26/2008,mg/l,11.7,44088
Chemical Oxygen Demand (Cr),Kohsoom,11/27/2008,mg/l,10.7,44089
Chemical Oxygen Demand (Cr),Kohsoom,12/19/2008,mg/l,12.1,44090
Chemical Oxygen Demand (Cr),Kohsoom,1/29/2009,mg/l,11.3,44091
Chemical Oxygen Demand (Cr),Kohsoom,2/26/2009,mg/l,9.6,44092
Chemical Oxygen Demand (Cr),Kohsoom,3/29/2009,mg/l,11.6,44093
Chemical Oxygen Demand (Cr),Kohsoom,4/24/2009,mg/l,12.4,44094
Chemical Oxygen Demand (Cr),Kohsoom,5/28/2009,mg/l,14.3,44095
Chemical Oxygen Demand (Cr),Kohsoom,6/25/2009,mg/l,12,44096
Chemical Oxygen Demand (Cr),Kohsoom,7/30/2009,mg/l,14.2,44097
Chemical Oxygen Demand (Cr),Kohsoom,8/20/2009,mg/l,16.2,44098
Chemical Oxygen Demand (Cr),Kohsoom,9/21/2009,mg/l,11.4,44099
Chemical Oxygen Demand (Cr),Kohsoom,10/29/2009,mg/l,10.9,44100
Chemical Oxygen Demand (Cr),Kohsoom,11/26/2009,mg/l,9.5,44101
Chemical Oxygen Demand (Cr),Kohsoom,12/10/2009,mg/l,10.1,44102
Chemical Oxygen Demand (Cr),Kohsoom,1/28/2010,mg/l,9.2,44103
Chemical Oxygen Demand (Cr),Kohsoom,2/18/2010,mg/l,10.2,44104
Chemical Oxygen Demand (Cr),Kohsoom,3/24/2010,mg/l,11.1,44105
Chemical Oxygen Demand (Cr),Kohsoom,4/21/2010,mg/l,7.4,44106
Chemical Oxygen Demand (Cr),Kohsoom,5/26/2010,mg/l,12.5,44107
Chemical Oxygen Demand (Cr),Kohsoom,6/23/2010,mg/l,13.6,44108
Chemical Oxygen Demand (Cr),Kohsoom,7/28/2010,mg/l,11.7,44109
Chemical Oxygen Demand (Cr),Kohsoom,8/26/2010,mg/l,13.2,44110
Chemical Oxygen Demand (Cr),Kohsoom,9/29/2010,mg/l,10.6,44111
Chemical Oxygen Demand (Cr),Kohsoom,10/20/2010,mg/l,12.9,44112
Chemical Oxygen Demand (Cr),Kohsoom,11/24/2010,mg/l,13.29,44113
Chemical Oxygen Demand (Cr),Kohsoom,12/15/2010,mg/l,11.4,44114
Chemical Oxygen Demand (Cr),Kohsoom,1/26/2011,mg/l,8.26,44115
Chemical Oxygen Demand (Cr),Kohsoom,2/25/2011,mg/l,7.62,44116
Chemical Oxygen Demand (Cr),Kohsoom,3/30/2011,mg/l,9,44117
Chemical Oxygen Demand (Cr),Kohsoom,4/27/2011,mg/l,9.5,44118
Chemical Oxygen Demand (Cr),Kohsoom,5/18/2011,mg/l,11.3,44119
Chemical Oxygen Demand (Cr),Kohsoom,6/30/2011,mg/l,9.4,44120
Chemical Oxygen Demand (Cr),Kohsoom,7/13/2011,mg/l,10.5,44121
Chemical Oxygen Demand (Cr),Kohsoom,8/31/2011,mg/l,9.6,44122
Chemical Oxygen Demand (Cr),Kohsoom,9/28/2011,mg/l,10.2,44123
Chemical Oxygen Demand (Cr),Kohsoom,10/26/2011,mg/l,11.1,44124
Chemical Oxygen Demand (Cr),Kohsoom,11/23/2011,mg/l,9.8,44125
Chemical Oxygen Demand (Cr),Kohsoom,12/7/2011,mg/l,10.2,44126
Chemical Oxygen Demand (Cr),Kohsoom,1/25/2012,mg/l,10.4,44127
Chemical Oxygen Demand (Cr),Kohsoom,2/23/2012,mg/l,12.7,44128
Chemical Oxygen Demand (Cr),Kohsoom,3/29/2012,mg/l,16.8,44129
Chemical Oxygen Demand (Cr),Kohsoom,4/27/2012,mg/l,11.2,44130
Chemical Oxygen Demand (Cr),Kohsoom,5/25/2012,mg/l,13.7,44131
Chemical Oxygen Demand (Cr),Kohsoom,6/21/2012,mg/l,15.8,44132
Chemical Oxygen Demand (Cr),Kohsoom,7/26/2012,mg/l,17.8,44133
Chemical Oxygen Demand (Cr),Kohsoom,8/23/2012,mg/l,19.4,44134
Chemical Oxygen Demand (Cr),Kohsoom,10/25/2012,mg/l,16.5,44135
Chemical Oxygen Demand (Cr),Kohsoom,11/24/2012,mg/l,20.8,44136
Chemical Oxygen Demand (Cr),Kohsoom,12/15/2012,mg/l,21.6,44137
Chemical Oxygen Demand (Cr),Kohsoom,1/25/2013,mg/l,19.5,44138
Chemical Oxygen Demand (Cr),Kohsoom,2/22/2013,mg/l,15.6,44139
Chemical Oxygen Demand (Cr),Kohsoom,3/15/2013,mg/l,20.6,44140
Chemical Oxygen Demand (Cr),Kohsoom,4/19/2013,mg/l,18.2,44141
Chemical Oxygen Demand (Cr),Kohsoom,5/23/2013,mg/l,17.7,44142
Chemical Oxygen Demand (Cr),Kohsoom,6/27/2013,mg/l,19.2,44143
Chemical Oxygen Demand (Cr),Kohsoom,7/25/2013,mg/l,17.4,44144
Chemical Oxygen Demand (Cr),Kohsoom,8/22/2013,mg/l,22.7,44145
Chemical Oxygen Demand (Cr),Kohsoom,9/26/2013,mg/l,21.8,44146
Chemical Oxygen Demand (Cr),Kohsoom,10/24/2013,mg/l,23.7,44147
Chemical Oxygen Demand (Cr),Kohsoom,11/21/2013,mg/l,25.2,44148
Chemical Oxygen Demand (Cr),Kohsoom,12/12/2013,mg/l,21.4,44149
Chemical Oxygen Demand (Cr),Kohsoom,1/23/2014,mg/l,24.6,44150
Chemical Oxygen Demand (Cr),Kohsoom,2/28/2014,mg/l,46.27,44151
Chemical Oxygen Demand (Cr),Kohsoom,3/26/2014,mg/l,21.3,44152
Chemical Oxygen Demand (Cr),Kohsoom,4/23/2014,mg/l,25.1,44153
Chemical Oxygen Demand (Cr),Kohsoom,5/28/2014,mg/l,30.3,44154
Chemical Oxygen Demand (Cr),Kohsoom,6/25/2014,mg/l,37,44155
Chemical Oxygen Demand (Cr),Kohsoom,7/23/2014,mg/l,24.6,44156
Chemical Oxygen Demand (Cr),Kohsoom,8/27/2014,mg/l,44.16,44157
Chemical Oxygen Demand (Cr),Kohsoom,9/24/2014,mg/l,46.08,44158
Chemical Oxygen Demand (Cr),Kohsoom,10/29/2014,mg/l,30.72,44159
Chemical Oxygen Demand (Cr),Kohsoom,11/26/2014,mg/l,31.26,44160
Chemical Oxygen Demand (Cr),Kohsoom,12/17/2014,mg/l,31.84,44161
Chemical Oxygen Demand (Cr),Kohsoom,1/28/2015,mg/l,35.64,44162
Chemical Oxygen Demand (Cr),Kohsoom,2/25/2015,mg/l,43.69,44163
Chemical Oxygen Demand (Cr),Kohsoom,3/25/2015,mg/l,64.26,44164
Chemical Oxygen Demand (Cr),Kohsoom,4/22/2015,mg/l,32.72,44165
Chemical Oxygen Demand (Cr),Kohsoom,5/29/2015,mg/l,53.31,44166
Chemical Oxygen Demand (Cr),Kohsoom,6/25/2015,mg/l,49.34,44167
Chemical Oxygen Demand (Cr),Kohsoom,7/18/2015,mg/l,52.8,44168
Chemical Oxygen Demand (Cr),Kohsoom,8/22/2015,mg/l,45.84,44169
Chemical Oxygen Demand (Cr),Kohsoom,9/19/2015,mg/l,76.88,44170
Chemical Oxygen Demand (Cr),Kohsoom,10/24/2015,mg/l,87.8,44171
Chemical Oxygen Demand (Cr),Kohsoom,11/14/2015,mg/l,69.62,44172
Chemical Oxygen Demand (Cr),Kohsoom,12/12/2015,mg/l,62.33,44173
Chemical Oxygen Demand (Cr),Kohsoom,1/23/2016,mg/l,61.88,44174
Chemical Oxygen Demand (Cr),Kohsoom,2/20/2016,mg/l,58.62,44175
Chemical Oxygen Demand (Cr),Kohsoom,3/20/2016,mg/l,42.28,44176
Chemical Oxygen Demand (Cr),Kohsoom,4/29/2016,mg/l,49.39,44177
Chemical Oxygen Demand (Cr),Kohsoom,5/28/2016,mg/l,39.2,44178
Chemical Oxygen Demand (Cr),Kohsoom,6/19/2016,mg/l,38.8,44179
Chemical Oxygen Demand (Cr),Kohsoom,7/23/2016,mg/l,39.33,44180
Chemical Oxygen Demand (Cr),Kohsoom,8/21/2016,mg/l,41.61,44181
Chemical Oxygen Demand (Cr),Kohsoom,9/22/2016,mg/l,46.27,44182
Chemical Oxygen Demand (Cr),Kohsoom,10/21/2016,mg/l,50.74,44183
Chemical Oxygen Demand (Cr),Kohsoom,11/18/2016,mg/l,40.1,44184
Chemical Oxygen Demand (Cr),Kohsoom,12/12/2016,mg/l,42.41,44185
Chemical Oxygen Demand (Mn),Kohsoom,4/16/1998,mg/l,11.2,44186
Chemical Oxygen Demand (Mn),Kohsoom,6/27/1998,mg/l,12,44187
Chemical Oxygen Demand (Mn),Kohsoom,8/22/1998,mg/l,11.1,44188
Chemical Oxygen Demand (Mn),Kohsoom,10/1/1998,mg/l,8.2,44189
Chemical Oxygen Demand (Mn),Kohsoom,11/14/1998,mg/l,8.6,44190
Chemical Oxygen Demand (Mn),Kohsoom,12/13/1998,mg/l,8,44191
Chemical Oxygen Demand (Mn),Kohsoom,1/16/1999,mg/l,7.8,44192
Chemical Oxygen Demand (Mn),Kohsoom,2/13/1999,mg/l,9.8,44193
Chemical Oxygen Demand (Mn),Kohsoom,3/13/1999,mg/l,8.6,44194
Chemical Oxygen Demand (Mn),Kohsoom,4/22/1999,mg/l,7,44195
Chemical Oxygen Demand (Mn),Kohsoom,5/15/1999,mg/l,6.4,44196
Chemical Oxygen Demand (Mn),Kohsoom,6/18/1999,mg/l,6.5,44197
Chemical Oxygen Demand (Mn),Kohsoom,7/24/1999,mg/l,9.9,44198
Chemical Oxygen Demand (Mn),Kohsoom,8/28/1999,mg/l,7.7,44199
Chemical Oxygen Demand (Mn),Kohsoom,9/18/1999,mg/l,11.6,44200
Chemical Oxygen Demand (Mn),Kohsoom,10/20/1999,mg/l,7.7,44201
Chemical Oxygen Demand (Mn),Kohsoom,11/7/1999,mg/l,9.8,44202
Chemical Oxygen Demand (Mn),Kohsoom,12/11/1999,mg/l,16.4,44203
Chemical Oxygen Demand (Mn),Kohsoom,1/16/2000,mg/l,6.8,44204
Chemical Oxygen Demand (Mn),Kohsoom,2/12/2000,mg/l,8.4,44205
Chemical Oxygen Demand (Mn),Kohsoom,3/12/2000,mg/l,5.6,44206
Chemical Oxygen Demand (Mn),Kohsoom,4/16/2000,mg/l,6.4,44207
Chemical Oxygen Demand (Mn),Kohsoom,5/14/2000,mg/l,7.2,44208
Chemical Oxygen Demand (Mn),Kohsoom,6/29/2000,mg/l,6.8,44209
Chemical Oxygen Demand (Mn),Kohsoom,7/16/2000,mg/l,5.6,44210
Chemical Oxygen Demand (Mn),Kohsoom,8/25/2000,mg/l,10.4,44211
Chemical Oxygen Demand (Mn),Kohsoom,9/10/2000,mg/l,7.2,44212
Chemical Oxygen Demand (Mn),Kohsoom,10/15/2000,mg/l,7.3,44213
Chemical Oxygen Demand (Mn),Kohsoom,11/12/2000,mg/l,9.2,44214
Chemical Oxygen Demand (Mn),Kohsoom,12/10/2000,mg/l,7.2,44215
Chemical Oxygen Demand (Mn),Kohsoom,1/28/2001,mg/l,8.8,44216
Chemical Oxygen Demand (Mn),Kohsoom,2/18/2001,mg/l,9.6,44217
Chemical Oxygen Demand (Mn),Kohsoom,3/18/2001,mg/l,6.8,44218
Chemical Oxygen Demand (Mn),Kohsoom,4/27/2001,mg/l,4.4,44219
Chemical Oxygen Demand (Mn),Kohsoom,5/13/2001,mg/l,8.8,44220
Chemical Oxygen Demand (Mn),Kohsoom,6/19/2001,mg/l,4.3,44221
Chemical Oxygen Demand (Mn),Kohsoom,7/27/2001,mg/l,9.8,44222
Chemical Oxygen Demand (Mn),Kohsoom,8/26/2001,mg/l,8.6,44223
Chemical Oxygen Demand (Mn),Kohsoom,9/16/2001,mg/l,10.2,44224
Chemical Oxygen Demand (Mn),Kohsoom,10/14/2001,mg/l,9.6,44225
Chemical Oxygen Demand (Mn),Kohsoom,12/9/2001,mg/l,9.2,44226
Chemical Oxygen Demand (Mn),Kohsoom,3/23/2002,mg/l,7.8,44227
Chemical Oxygen Demand (Mn),Kohsoom,4/27/2002,mg/l,7.2,44228
Chemical Oxygen Demand (Mn),Kohsoom,5/25/2002,mg/l,6.8,44229
Chemical Oxygen Demand (Mn),Kohsoom,6/29/2002,mg/l,7.4,44230
Chemical Oxygen Demand (Mn),Kohsoom,7/27/2002,mg/l,8.4,44231
Chemical Oxygen Demand (Mn),Kohsoom,8/24/2002,mg/l,7.2,44232
Chemical Oxygen Demand (Mn),Kohsoom,9/21/2002,mg/l,8,44233
Chemical Oxygen Demand (Mn),Kohsoom,10/10/2002,mg/l,6.8,44234
Chemical Oxygen Demand (Mn),Kohsoom,10/26/2002,mg/l,9.2,44235
Chemical Oxygen Demand (Mn),Kohsoom,11/23/2002,mg/l,9.8,44236
Chemical Oxygen Demand (Mn),Kohsoom,12/22/2002,mg/l,8.4,44237
Chemical Oxygen Demand (Mn),Kohsoom,1/26/2003,mg/l,7.5,44238
Chemical Oxygen Demand (Mn),Kohsoom,2/28/2003,mg/l,9.8,44239
Chemical Oxygen Demand (Mn),Kohsoom,3/23/2003,mg/l,8.4,44240
Chemical Oxygen Demand (Mn),Kohsoom,4/26/2003,mg/l,7.6,44241
Chemical Oxygen Demand (Mn),Kohsoom,5/24/2003,mg/l,14.6,44242
Chemical Oxygen Demand (Mn),Kohsoom,6/21/2003,mg/l,8.4,44243
Chemical Oxygen Demand (Mn),Kohsoom,7/26/2003,mg/l,7.8,44244
Chemical Oxygen Demand (Mn),Kohsoom,8/9/2003,mg/l,16.6,44245
Chemical Oxygen Demand (Mn),Kohsoom,9/13/2003,mg/l,6.8,44246
Chemical Oxygen Demand (Mn),Kohsoom,10/25/2003,mg/l,9.7,44247
Chemical Oxygen Demand (Mn),Kohsoom,11/29/2003,mg/l,8.8,44248
Chemical Oxygen Demand (Mn),Kohsoom,12/20/2003,mg/l,10.8,44249
Chemical Oxygen Demand (Mn),Kohsoom,1/31/2004,mg/l,9.6,44250
Chemical Oxygen Demand (Mn),Kohsoom,2/28/2004,mg/l,8.2,44251
Chemical Oxygen Demand (Mn),Kohsoom,3/28/2004,mg/l,7,44252
Chemical Oxygen Demand (Mn),Kohsoom,4/25/2004,mg/l,8.6,44253
Chemical Oxygen Demand (Mn),Kohsoom,5/30/2004,mg/l,7.6,44254
Chemical Oxygen Demand (Mn),Kohsoom,6/27/2004,mg/l,7.1,44255
Chemical Oxygen Demand (Mn),Kohsoom,7/25/2004,mg/l,8.4,44256
Chemical Oxygen Demand (Mn),Kohsoom,8/29/2004,mg/l,7.1,44257
Chemical Oxygen Demand (Mn),Kohsoom,9/27/2004,mg/l,7.8,44258
Chemical Oxygen Demand (Mn),Kohsoom,10/24/2004,mg/l,6.9,44259
Chemical Oxygen Demand (Mn),Kohsoom,11/28/2004,mg/l,7.6,44260
Chemical Oxygen Demand (Mn),Kohsoom,12/19/2004,mg/l,8.6,44261
Chemical Oxygen Demand (Mn),Kohsoom,1/30/2005,mg/l,10.1,44262
Chemical Oxygen Demand (Mn),Kohsoom,2/27/2005,mg/l,8.8,44263
Chemical Oxygen Demand (Mn),Kohsoom,3/27/2005,mg/l,7.6,44264
Chemical Oxygen Demand (Mn),Kohsoom,4/25/2005,mg/l,6.9,44265
Chemical Oxygen Demand (Mn),Kohsoom,5/29/2005,mg/l,7.8,44266
Chemical Oxygen Demand (Mn),Kohsoom,6/26/2005,mg/l,8.6,44267
Chemical Oxygen Demand (Mn),Kohsoom,7/24/2005,mg/l,7.1,44268
Chemical Oxygen Demand (Mn),Kohsoom,8/28/2005,mg/l,6.8,44269
Chemical Oxygen Demand (Mn),Kohsoom,9/25/2005,mg/l,17.9,44270
Chemical Oxygen Demand (Mn),Kohsoom,10/23/2005,mg/l,9.6,44271
Chemical Oxygen Demand (Mn),Kohsoom,11/27/2005,mg/l,6.9,44272
Chemical Oxygen Demand (Mn),Kohsoom,12/18/2005,mg/l,8.2,44273
Chemical Oxygen Demand (Mn),Kohsoom,1/29/2006,mg/l,7.7,44274
Chemical Oxygen Demand (Mn),Kohsoom,2/26/2006,mg/l,6.9,44275
Chemical Oxygen Demand (Mn),Kohsoom,3/25/2006,mg/l,5.6,44276
Chemical Oxygen Demand (Mn),Kohsoom,4/29/2006,mg/l,6.3,44277
Chemical Oxygen Demand (Mn),Kohsoom,5/27/2006,mg/l,7.6,44278
Chemical Oxygen Demand (Mn),Kohsoom,6/26/2006,mg/l,14.4,44279
Chemical Oxygen Demand (Mn),Kohsoom,8/26/2006,mg/l,8.8,44280
Chemical Oxygen Demand (Mn),Kohsoom,9/23/2006,mg/l,7.6,44281
Chemical Oxygen Demand (Mn),Kohsoom,10/28/2006,mg/l,6.4,44282
Chemical Oxygen Demand (Mn),Kohsoom,11/25/2006,mg/l,8,44283
Chemical Oxygen Demand (Mn),Kohsoom,12/23/2006,mg/l,7.2,44284
Chemical Oxygen Demand (Mn),Kohsoom,1/27/2007,mg/l,8.2,44285
Chemical Oxygen Demand (Mn),Kohsoom,2/24/2007,mg/l,9.6,44286
Chemical Oxygen Demand (Mn),Kohsoom,3/24/2007,mg/l,7.8,44287
Chemical Oxygen Demand (Mn),Kohsoom,4/21/2007,mg/l,7,44288
Chemical Oxygen Demand (Mn),Kohsoom,5/26/2007,mg/l,6.6,44289
Chemical Oxygen Demand (Mn),Kohsoom,6/23/2007,mg/l,5.7,44290
Chemical Oxygen Demand (Mn),Kohsoom,7/21/2007,mg/l,6.4,44291
Chemical Oxygen Demand (Mn),Kohsoom,8/25/2007,mg/l,6.9,44292
Chemical Oxygen Demand (Mn),Kohsoom,9/23/2007,mg/l,9.8,44293
Chemical Oxygen Demand (Mn),Kohsoom,10/27/2007,mg/l,7.8,44294
Chemical Oxygen Demand (Mn),Kohsoom,11/24/2007,mg/l,6,44295
Chemical Oxygen Demand (Mn),Kohsoom,12/22/2007,mg/l,6.9,44296
Chemical Oxygen Demand (Mn),Kohsoom,1/26/2008,mg/l,7.6,44297
Chemical Oxygen Demand (Mn),Kohsoom,2/23/2008,mg/l,8.1,44298
Chemical Oxygen Demand (Mn),Kohsoom,3/23/2008,mg/l,7,44299
Chemical Oxygen Demand (Mn),Kohsoom,5/26/2008,mg/l,6.4,44300
Chemical Oxygen Demand (Mn),Kohsoom,6/29/2008,mg/l,5.2,44301
Chemical Oxygen Demand (Mn),Kohsoom,7/27/2008,mg/l,7.2,44302
Chemical Oxygen Demand (Mn),Kohsoom,8/31/2008,mg/l,6.7,44303
Chemical Oxygen Demand (Mn),Kohsoom,9/28/2008,mg/l,6.7,44304
Chemical Oxygen Demand (Mn),Kohsoom,10/26/2008,mg/l,4.8,44305
Chemical Oxygen Demand (Mn),Kohsoom,11/27/2008,mg/l,4.2,44306
Chemical Oxygen Demand (Mn),Kohsoom,12/19/2008,mg/l,5.28,44307
Chemical Oxygen Demand (Mn),Kohsoom,1/29/2009,mg/l,4.8,44308
Chemical Oxygen Demand (Mn),Kohsoom,2/26/2009,mg/l,4.7,44309
Chemical Oxygen Demand (Mn),Kohsoom,3/29/2009,mg/l,5.86,44310
Chemical Oxygen Demand (Mn),Kohsoom,4/24/2009,mg/l,5.22,44311
Chemical Oxygen Demand (Mn),Kohsoom,5/28/2009,mg/l,6.44,44312
Chemical Oxygen Demand (Mn),Kohsoom,6/25/2009,mg/l,5.12,44313
Chemical Oxygen Demand (Mn),Kohsoom,7/30/2009,mg/l,6.04,44314
Chemical Oxygen Demand (Mn),Kohsoom,8/20/2009,mg/l,6.52,44315
Chemical Oxygen Demand (Mn),Kohsoom,9/21/2009,mg/l,4.9,44316
Chemical Oxygen Demand (Mn),Kohsoom,10/29/2009,mg/l,4.83,44317
Chemical Oxygen Demand (Mn),Kohsoom,11/26/2009,mg/l,4.19,44318
Chemical Oxygen Demand (Mn),Kohsoom,12/10/2009,mg/l,4.38,44319
Chemical Oxygen Demand (Mn),Kohsoom,1/28/2010,mg/l,4.12,44320
Chemical Oxygen Demand (Mn),Kohsoom,2/18/2010,mg/l,5.05,44321
Chemical Oxygen Demand (Mn),Kohsoom,3/24/2010,mg/l,5.6,44322
Chemical Oxygen Demand (Mn),Kohsoom,4/21/2010,mg/l,3.35,44323
Chemical Oxygen Demand (Mn),Kohsoom,5/26/2010,mg/l,6.2,44324
Chemical Oxygen Demand (Mn),Kohsoom,6/23/2010,mg/l,7.04,44325
Chemical Oxygen Demand (Mn),Kohsoom,7/28/2010,mg/l,5.88,44326
Chemical Oxygen Demand (Mn),Kohsoom,8/26/2010,mg/l,6.46,44327
Chemical Oxygen Demand (Mn),Kohsoom,9/29/2010,mg/l,4.7,44328
Chemical Oxygen Demand (Mn),Kohsoom,10/20/2010,mg/l,7.61,44329
Chemical Oxygen Demand (Mn),Kohsoom,11/24/2010,mg/l,5.38,44330
Chemical Oxygen Demand (Mn),Kohsoom,12/15/2010,mg/l,4.98,44331
Chemical Oxygen Demand (Mn),Kohsoom,1/26/2011,mg/l,4.92,44332
Chemical Oxygen Demand (Mn),Kohsoom,2/25/2011,mg/l,3.84,44333
Chemical Oxygen Demand (Mn),Kohsoom,3/30/2011,mg/l,4.86,44334
Chemical Oxygen Demand (Mn),Kohsoom,4/27/2011,mg/l,4.35,44335
Chemical Oxygen Demand (Mn),Kohsoom,5/18/2011,mg/l,5.48,44336
Chemical Oxygen Demand (Mn),Kohsoom,6/30/2011,mg/l,3.9,44337
Chemical Oxygen Demand (Mn),Kohsoom,7/13/2011,mg/l,4.48,44338
Chemical Oxygen Demand (Mn),Kohsoom,8/31/2011,mg/l,4.16,44339
Chemical Oxygen Demand (Mn),Kohsoom,9/28/2011,mg/l,7.62,44340
Chemical Oxygen Demand (Mn),Kohsoom,10/26/2011,mg/l,5.12,44341
Chemical Oxygen Demand (Mn),Kohsoom,11/23/2011,mg/l,4.48,44342
Chemical Oxygen Demand (Mn),Kohsoom,12/7/2011,mg/l,4.73,44343
Chemical Oxygen Demand (Mn),Kohsoom,1/25/2012,mg/l,4.92,44344
Chemical Oxygen Demand (Mn),Kohsoom,2/23/2012,mg/l,5.82,44345
Chemical Oxygen Demand (Mn),Kohsoom,3/29/2012,mg/l,7.04,44346
Chemical Oxygen Demand (Mn),Kohsoom,4/27/2012,mg/l,5.05,44347
Chemical Oxygen Demand (Mn),Kohsoom,5/25/2012,mg/l,4.6,44348
Chemical Oxygen Demand (Mn),Kohsoom,6/21/2012,mg/l,5.95,44349
Chemical Oxygen Demand (Mn),Kohsoom,7/26/2012,mg/l,6.72,44350
Chemical Oxygen Demand (Mn),Kohsoom,8/23/2012,mg/l,4.8,44351
Chemical Oxygen Demand (Mn),Kohsoom,11/24/2012,mg/l,5.12,44352
Chemical Oxygen Demand (Mn),Kohsoom,1/25/2013,mg/l,6.97,44353
Chemical Oxygen Demand (Mn),Kohsoom,2/22/2013,mg/l,4.8,44354
Chemical Oxygen Demand (Mn),Kohsoom,3/15/2013,mg/l,5.05,44355
Chemical Oxygen Demand (Mn),Kohsoom,4/19/2013,mg/l,4.8,44356
Chemical Oxygen Demand (Mn),Kohsoom,5/23/2013,mg/l,4.16,44357
