Country,Lat,Lon,Number of Records,Year,child_mortality,fertility,gdp,life,population,region
Niger,16.996,9.915,1,2013,104.1,7.561,897,58.409,17239826,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1964,327.5,6.336,3803,38.906,50079946,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1965,320.5,6.335,3524,39.287,51195706,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1966,313.8,6.342,3252,39.657,52341981,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1967,307,6.359,2666,34,53524049,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1968,300,6.387,2610,29,54748444,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1969,292.6,6.425,2988,27,56023503,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1970,284.9,6.471,3483,37,57357275,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1971,277.1,6.522,3889,41.61,58745411,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1972,268.9,6.575,3928,42.047,60191508,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1973,260.4,6.625,4042,42.495,61720304,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1974,252.3,6.669,4381,42.949,63363756,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1975,244.3,6.706,4044,43.407,65141058,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1976,236.8,6.735,4288,43.868,67067499,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1977,229.9,6.757,4415,44.325,69127157,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1978,223.8,6.772,4040,44.768,71269619,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1979,218.6,6.781,4192,45.185,73424869,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1980,214.4,6.783,4250,45.555,75543388,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1981,211.5,6.779,3598,45.859,77604166,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1982,209.6,6.767,3474,46.09,79623647,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1983,208.9,6.749,3221,46.246,81635550,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1984,208.8,6.726,3081,46.33,83691577,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1985,209.5,6.698,3258,46.35,85828707,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1986,210.6,6.664,2901,46.323,88057486,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1987,211.5,6.625,2526,46.268,90363921,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1988,212.2,6.582,2650,46.207,92731304,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1989,212.6,6.537,2753,46.153,95133496,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1990,212.5,6.49,3030,46.114,97552057,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1991,212.2,6.443,2936,46.091,99986136,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1992,211.7,6.395,2875,46.079,102444773,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1993,211,6.348,2863,46.077,104931559,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1994,209.7,6.303,2817,46.09,107452627,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1995,207.8,6.261,2740,46.119,110014688,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1996,205.1,6.222,2805,46.165,112618306,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1997,201.4,6.187,2813,46.23,115268715,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1998,197,6.154,2818,46.321,117983368,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,1999,192,6.125,2761,46.448,120784408,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2000,186.8,6.099,2836,46.629,123688536,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2001,181.3,6.077,2888,46.886,126704722,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2002,175.6,6.058,2922,47.224,129832447,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2003,169.9,6.042,3144,47.643,133067097,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2004,164.1,6.029,4098,48.132,136399438,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2005,158.1,6.02,4130,48.671,139823340,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2006,152.2,6.015,4353,49.236,143338939,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2007,146.4,6.015,4528,49.799,146951477,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2008,140.9,6.017,4684,50.337,150665730,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2009,135.5,6.021,4874,50.839,154488072,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2010,130.3,6.022,5114,51.297,158423182,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2011,125.5,6.017,5217,51.717,162470737,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2012,120.9,6.002,5291,52.116,166629383,Sub-Saharan Africa
Nigeria,9.3417,7.678,1,2013,116.6,5.976,5423,52.506,170901148,Sub-Saharan Africa
Norway,61.3701,9.3031,1,1964,20.4,2.96,18118,73.61,3693750,Europe & Central Asia
Norway,61.3701,9.3031,1,1965,19.7,2.93,18980,73.73,3723001,Europe & Central Asia
Norway,61.3701,9.3031,1,1966,19,2.89,19588,74.01,3753376,Europe & Central Asia
Norway,61.3701,9.3031,1,1967,18.2,2.8,20686,74.08,3784577,Europe & Central Asia
Norway,61.3701,9.3031,1,1968,17.5,2.75,21022,73.96,3816102,Europe & Central Asia
Norway,61.3701,9.3031,1,1969,16.9,2.69,21845,73.67,3847232,Europe & Central Asia
Norway,61.3701,9.3031,1,1970,16.2,2.5,22186,74.08,3877383,Europe & Central Asia
Norway,61.3701,9.3031,1,1971,15.6,2.49,23239,74.18,3906490,Europe & Central Asia
Norway,61.3701,9.3031,1,1972,15,2.38,24308,74.34,3934529,Europe & Central Asia
Norway,61.3701,9.3031,1,1973,14.3,2.23,25278,74.43,3961021,Europe & Central Asia
Norway,61.3701,9.3031,1,1974,13.6,2.13,26252,74.75,3985401,Europe & Central Asia
Norway,61.3701,9.3031,1,1975,12.9,1.98,27553,74.8,4007312,Europe & Central Asia
Norway,61.3701,9.3031,1,1976,12.2,1.86,29117,75.03,4026586,Europe & Central Asia
Norway,61.3701,9.3031,1,1977,11.5,1.75,30319,75.37,4043440,Europe & Central Asia
Norway,61.3701,9.3031,1,1978,10.9,1.77,31348,75.4,4058407,Europe & Central Asia
Norway,61.3701,9.3031,1,1979,10.4,1.75,32737,75.39,4072258,Europe & Central Asia
Norway,61.3701,9.3031,1,1980,10.1,1.72,34346,75.65,4085621,Europe & Central Asia
Norway,61.3701,9.3031,1,1981,9.9,1.7,34659,75.84,4098699,Europe & Central Asia
Norway,61.3701,9.3031,1,1982,9.9,1.71,34704,75.97,4111566,Europe & Central Asia
Norway,61.3701,9.3031,1,1983,10,1.66,35932,76.03,4124588,Europe & Central Asia
Norway,61.3701,9.3031,1,1984,10.1,1.66,38057,76.19,4138150,Europe & Central Asia
Norway,61.3701,9.3031,1,1985,10.2,1.68,40031,75.9,4152560,Europe & Central Asia
Norway,61.3701,9.3031,1,1986,10.3,1.71,41450,76.04,4168003,Europe & Central Asia
Norway,61.3701,9.3031,1,1987,10.1,1.75,42225,75.89,4184566,Europe & Central Asia
Norway,61.3701,9.3031,1,1988,9.8,1.84,42101,75.99,4202325,Europe & Central Asia
Norway,61.3701,9.3031,1,1989,9.3,1.89,42449,76.33,4221299,Europe & Central Asia
Norway,61.3701,9.3031,1,1990,8.7,1.93,43296,76.41,4241485,Europe & Central Asia
Norway,61.3701,9.3031,1,1991,7.9,1.92,44419,76.93,4262932,Europe & Central Asia
Norway,61.3701,9.3031,1,1992,7.2,1.88,45742,77.32,4285620,Europe & Central Asia
Norway,61.3701,9.3031,1,1993,6.6,1.86,46765,77.28,4309369,Europe & Central Asia
Norway,61.3701,9.3031,1,1994,6.1,1.87,48850,77.86,4333931,Europe & Central Asia
Norway,61.3701,9.3031,1,1995,5.7,1.87,50616,77.89,4359096,Europe & Central Asia
Norway,61.3701,9.3031,1,1996,5.4,1.89,52892,78.31,4385139,Europe & Central Asia
Norway,61.3701,9.3031,1,1997,5.2,1.86,55386,78.32,4412092,Europe & Central Asia
Norway,61.3701,9.3031,1,1998,5.1,1.81,56502,78.49,4439248,Europe & Central Asia
Norway,61.3701,9.3031,1,1999,5,1.85,57246,78.47,4465664,Europe & Central Asia
Norway,61.3701,9.3031,1,2000,4.9,1.85,58699,78.76,4490859,Europe & Central Asia
Norway,61.3701,9.3031,1,2001,4.7,1.78,59620,78.98,4513953,Europe & Central Asia
Norway,61.3701,9.3031,1,2002,4.5,1.75,60152,79.05,4535599,Europe & Central Asia
Norway,61.3701,9.3031,1,2003,4.4,1.8,60351,79.61,4558660,Europe & Central Asia
Norway,61.3701,9.3031,1,2004,4.2,1.83,62370,80.06,4587046,Europe & Central Asia
Norway,61.3701,9.3031,1,2005,4,1.84,63573,80.29,4623298,Europe & Central Asia
Norway,61.3701,9.3031,1,2006,3.9,1.9,64573,80.55,4668802,Europe & Central Asia
Norway,61.3701,9.3031,1,2007,3.7,1.9,65781,80.61,4722016,Europe & Central Asia
Norway,61.3701,9.3031,1,2008,3.6,1.96,65216,80.672,4778959,Europe & Central Asia
Norway,61.3701,9.3031,1,2009,3.4,1.98,63354,80.882,4834002,Europe & Central Asia
Norway,61.3701,9.3031,1,2010,3.2,1.95,62946,81.064,4883111,Europe & Central Asia
Norway,61.3701,9.3031,1,2011,3.1,1.88,62737,81.223,4924848,Europe & Central Asia
Norway,61.3701,9.3031,1,2012,2.9,1.85,63620,81.367,4960482,Europe & Central Asia
Norway,61.3701,9.3031,1,2013,2.8,1.931,63322,81.503,4991997,Europe & Central Asia
Oman,19.85,56.25,1,1964,310.4,7.263,5419,45.895,614390,Middle East & North Africa
Oman,19.85,56.25,1,1965,295.5,7.271,5322,46.665,630553,Middle East & North Africa
Oman,19.85,56.25,1,1966,281.3,7.277,5472,47.413,647678,Middle East & North Africa
Oman,19.85,56.25,1,1967,267.5,7.282,8890,48.141,666021,Middle East & North Africa
Oman,19.85,56.25,1,1968,253.9,7.286,15768,48.858,685892,Middle East & North Africa
Oman,19.85,56.25,1,1969,240.5,7.293,19335,49.575,707663,Middle East & North Africa
Oman,19.85,56.25,1,1970,227.6,7.311,19472,50.31,731703,Middle East & North Africa
Oman,19.85,56.25,1,1971,215.1,7.35,19104,51.088,758060,Middle East & North Africa
Oman,19.85,56.25,1,1972,202.7,7.414,20283,51.92,787002,Middle East & North Africa
Oman,19.85,56.25,1,1973,190.8,7.504,16951,52.812,819375,Middle East & North Africa
Oman,19.85,56.25,1,1974,179,7.617,18360,53.761,856230,Middle East & North Africa
Oman,19.85,56.25,1,1975,167.4,7.747,22184,54.756,898286,Middle East & North Africa
Oman,19.85,56.25,1,1976,155.8,7.885,23966,55.782,945679,Middle East & North Africa
Oman,19.85,56.25,1,1977,144.4,8.018,22951,56.813,998100,Middle East & North Africa
Oman,19.85,56.25,1,1978,133.1,8.137,21418,57.829,1055217,Middle East & North Africa
Oman,19.85,56.25,1,1979,122.2,8.232,21258,58.813,1116489,Middle East & North Africa
Oman,19.85,56.25,1,1980,111.6,8.299,21463,59.757,1181337,Middle East & North Africa
Oman,19.85,56.25,1,1981,101.4,8.338,23905,60.659,1249858,Middle East & North Africa
Oman,19.85,56.25,1,1982,91.6,8.352,25439,61.524,1321650,Middle East & North Africa
Oman,19.85,56.25,1,1983,82.4,8.34,28410,62.356,1395032,Middle East & North Africa
Oman,19.85,56.25,1,1984,73.9,8.299,31842,63.154,1467846,Middle East & North Africa
Oman,19.85,56.25,1,1985,66.1,8.222,34967,63.916,1538575,Middle East & North Africa
Oman,19.85,56.25,1,1986,59.3,8.101,34510,64.639,1605464,Middle East & North Africa
Oman,19.85,56.25,1,1987,53.3,7.933,36053,65.325,1668734,Middle East & North Africa
Oman,19.85,56.25,1,1988,48.1,7.719,35924,65.976,1731168,Middle East & North Africa
Oman,19.85,56.25,1,1989,43.6,7.462,36220,66.593,1796822,Middle East & North Africa
Oman,19.85,56.25,1,1990,39.4,7.164,35076,67.179,1868055,Middle East & North Africa
Oman,19.85,56.25,1,1991,35.7,6.831,35728,67.735,1947042,Middle East & North Africa
Oman,19.85,56.25,1,1992,32.4,6.472,37147,68.266,2031377,Middle East & North Africa
Oman,19.85,56.25,1,1993,29.4,6.098,37882,68.775,2113398,Middle East & North Africa
Oman,19.85,56.25,1,1994,26.8,5.72,38131,69.268,2182619,Middle East & North Africa
Oman,19.85,56.25,1,1995,24.5,5.346,39194,69.751,2232018,Middle East & North Africa
Oman,19.85,56.25,1,1996,22.5,4.982,39990,70.232,2258730,Middle East & North Africa
Oman,19.85,56.25,1,1997,20.8,4.631,42370,70.712,2266469,Middle East & North Africa
Oman,19.85,56.25,1,1998,19.2,4.298,43621,71.192,2262969,Middle East & North Africa
Oman,19.85,56.25,1,1999,17.8,3.992,43544,71.669,2259398,Middle East & North Africa
Oman,19.85,56.25,1,2000,16.6,3.72,45472,72.139,2264163,Middle East & North Africa
Oman,19.85,56.25,1,2001,15.5,3.488,46523,72.594,2279171,Middle East & North Africa
Oman,19.85,56.25,1,2002,14.6,3.297,44628,73.027,2302874,Middle East & North Africa
Oman,19.85,56.25,1,2003,13.8,3.144,41970,73.433,2335967,Middle East & North Africa
Oman,19.85,56.25,1,2004,13.2,3.029,41220,73.811,2378336,Middle East & North Africa
Oman,19.85,56.25,1,2005,12.7,2.951,41270,74.163,2429510,Middle East & North Africa
Oman,19.85,56.25,1,2006,12.3,2.906,42933,74.495,2490620,Middle East & North Africa
Oman,19.85,56.25,1,2007,12.1,2.887,44585,74.812,2561187,Middle East & North Africa
Oman,19.85,56.25,1,2008,11.9,2.886,47799,75.121,2636963,Middle East & North Africa
Oman,19.85,56.25,1,2009,11.7,2.894,49393,75.424,2712141,Middle East & North Africa
Oman,19.85,56.25,1,2010,11.7,2.901,49188,75.721,2782435,Middle East & North Africa
Oman,19.85,56.25,1,2011,11.6,2.899,45081,76.009,2846145,Middle East & North Africa
Oman,19.85,56.25,1,2012,11.6,2.884,44060,76.287,2904037,Middle East & North Africa
Oman,19.85,56.25,1,2013,11.7,2.853,41770,76.552,2957333,Middle East & North Africa
Pakistan,28.1854,66.6429,1,1964,224.3,6.6,1396,49.807,50678979,South Asia
Pakistan,28.1854,66.6429,1,1965,216.7,6.6,1421,50.53,51993059,South Asia
Pakistan,28.1854,66.6429,1,1966,209.8,6.6,1497,51.2,53359180,South Asia
Pakistan,28.1854,66.6429,1,1967,203.8,6.6,1513,51.823,54780499,South Asia
Pakistan,28.1854,66.6429,1,1968,198.3,6.6,1577,52.405,56257610,South Asia
Pakistan,28.1854,66.6429,1,1969,193.3,6.6,1636,52.955,57790852,South Asia
Pakistan,28.1854,66.6429,1,1970,188.8,6.601,1758,53.482,59382651,South Asia
Pakistan,28.1854,66.6429,1,1971,184.7,6.602,1721,53.996,61033754,South Asia
Pakistan,28.1854,66.6429,1,1972,181,6.605,1690,54.505,62751275,South Asia
Pakistan,28.1854,66.6429,1,1973,177.7,6.608,1765,55.011,64551904,South Asia
Pakistan,28.1854,66.6429,1,1974,174.6,6.611,1781,55.513,66456937,South Asia
Pakistan,28.1854,66.6429,1,1975,172,6.612,1811,56.005,68482526,South Asia
Pakistan,28.1854,66.6429,1,1976,169.6,6.608,1864,56.477,70632133,South Asia
Pakistan,28.1854,66.6429,1,1977,167.3,6.599,1897,56.917,72904319,South Asia
Pakistan,28.1854,66.6429,1,1978,165.3,6.583,2002,57.32,75303460,South Asia
Pakistan,28.1854,66.6429,1,1979,163.4,6.561,2018,57.687,77832927,South Asia
Pakistan,28.1854,66.6429,1,1980,161.5,6.535,2155,58.023,80492664,South Asia
Pakistan,28.1854,66.6429,1,1981,159.6,6.508,2242,58.337,83280137,South Asia
Pakistan,28.1854,66.6429,1,1982,157.7,6.483,2333,58.641,86187238,South Asia
Pakistan,28.1854,66.6429,1,1983,155.6,6.46,2421,58.944,89200001,South Asia
Pakistan,28.1854,66.6429,1,1984,153.4,6.436,2458,59.251,92300277,South Asia
Pakistan,28.1854,66.6429,1,1985,151.1,6.407,2603,59.566,95470380,South Asia
Pakistan,28.1854,66.6429,1,1986,148.7,6.367,2689,59.886,98710951,South Asia
Pakistan,28.1854,66.6429,1,1987,146.2,6.31,2761,60.208,102011892,South Asia
Pakistan,28.1854,66.6429,1,1988,143.6,6.234,2853,60.525,105332464,South Asia
Pakistan,28.1854,66.6429,1,1989,141.1,6.138,2908,60.837,108621443,South Asia
Pakistan,28.1854,66.6429,1,1990,138.6,6.024,2961,61.142,111844679,South Asia
Pakistan,28.1854,66.6429,1,1991,136,5.899,3026,61.435,114970102,South Asia
Pakistan,28.1854,66.6429,1,1992,133.5,5.767,3174,61.718,118010303,South Asia
Pakistan,28.1854,66.6429,1,1993,131,5.634,3148,61.991,121029915,South Asia
Pakistan,28.1854,66.6429,1,1994,128.3,5.499,3183,62.256,124121817,South Asia
Pakistan,28.1854,66.6429,1,1995,125.7,5.359,3255,62.516,127346713,South Asia
Pakistan,28.1854,66.6429,1,1996,123,5.208,3324,62.776,130737306,South Asia
Pakistan,28.1854,66.6429,1,1997,120.3,5.042,3270,63.039,134255952,South Asia
Pakistan,28.1854,66.6429,1,1998,117.6,4.861,3266,63.306,137808222,South Asia
Pakistan,28.1854,66.6429,1,1999,114.9,4.669,3303,63.578,141261069,South Asia
Pakistan,28.1854,66.6429,1,2000,112.3,4.474,3366,63.854,144522192,South Asia
Pakistan,28.1854,66.6429,1,2001,109.8,4.29,3362,64.13,147557907,South Asia
Pakistan,28.1854,66.6429,1,2002,107.5,4.125,3405,64.401,150407242,South Asia
Pakistan,28.1854,66.6429,1,2003,105.3,3.986,3506,64.664,153139895,South Asia
Pakistan,28.1854,66.6429,1,2004,103.2,3.873,3698,64.916,155860066,South Asia
Pakistan,28.1854,66.6429,1,2005,101.2,3.785,3910,65.153,158645463,South Asia
Pakistan,28.1854,66.6429,1,2006,99.3,3.713,4076,65.373,161513324,South Asia
Pakistan,28.1854,66.6429,1,2007,97.4,3.648,4194,65.578,164445596,South Asia
Pakistan,28.1854,66.6429,1,2008,95.5,3.581,4187,65.768,167442258,South Asia
Pakistan,28.1854,66.6429,1,2009,93.7,3.509,4227,65.944,170494367,South Asia
Pakistan,28.1854,66.6429,1,2010,91.8,3.43,4220,66.11,173593383,South Asia
Pakistan,28.1854,66.6429,1,2011,89.9,3.347,4261,66.268,176745364,South Asia
Pakistan,28.1854,66.6429,1,2012,87.8,3.264,4337,66.42,179951140,South Asia
Pakistan,28.1854,66.6429,1,2013,85.6,3.185,4454,66.57,183188847,South Asia
Panama,8.348,-81.005,1,1964,81.8,5.707,4852,62.814,1267907,America
Panama,8.348,-81.005,1,1965,79.6,5.638,5128,63.263,1305667,America
Panama,8.348,-81.005,1,1966,77.4,5.559,5352,63.705,1344667,America
Panama,8.348,-81.005,1,1967,75.2,5.472,5634,64.146,1384801,America
Panama,8.348,-81.005,1,1968,72.9,5.378,5873,64.593,1425871,America
Panama,8.348,-81.005,1,1969,70.5,5.279,6153,65.049,1467612,America
Panama,8.348,-81.005,1,1970,67.7,5.173,6345,65.518,1509822,America
Panama,8.348,-81.005,1,1971,64.7,5.06,6676,66.004,1552391,America
Panama,8.348,-81.005,1,1972,61.6,4.939,6843,66.503,1595314,America
Panama,8.348,-81.005,1,1973,58.6,4.81,7076,67.01,1638624,America
Panama,8.348,-81.005,1,1974,55.7,4.675,7046,67.518,1682398,America
Panama,8.348,-81.005,1,1975,53.3,4.537,6992,68.021,1726672,America
Panama,8.348,-81.005,1,1976,51.2,4.398,6941,68.508,1771458,America
Panama,8.348,-81.005,1,1977,49.3,4.26,6833,68.974,1816673,America
Panama,8.348,-81.005,1,1978,47.7,4.128,7372,69.412,1862142,America
Panama,8.348,-81.005,1,1979,46.1,4.002,7529,69.82,1907645,America
Panama,8.348,-81.005,1,1980,44.6,3.884,8486,70.197,1953029,America
Panama,8.348,-81.005,1,1981,43,3.775,8659,70.544,1998261,America
Panama,8.348,-81.005,1,1982,41.4,3.673,8957,70.867,2043413,America
Panama,8.348,-81.005,1,1983,39.8,3.579,8839,71.173,2088590,America
Panama,8.348,-81.005,1,1984,38.2,3.492,8624,71.464,2133947,America
Panama,8.348,-81.005,1,1985,36.7,3.41,8847,71.743,2179624,America
Panama,8.348,-81.005,1,1986,35.4,3.334,8954,72.012,2225634,America
Panama,8.348,-81.005,1,1987,34.1,3.262,8995,72.271,2272029,America
Panama,8.348,-81.005,1,1988,32.9,3.195,7445,72.521,2319035,America
Panama,8.348,-81.005,1,1989,31.9,3.132,7272,72.764,2366933,America
Panama,8.348,-81.005,1,1990,30.9,3.075,7463,73,2415926,America
Panama,8.348,-81.005,1,1991,30.1,3.024,7997,73.23,2466083,America
Panama,8.348,-81.005,1,1992,29.4,2.982,8476,73.455,2517356,America
Panama,8.348,-81.005,1,1993,28.9,2.948,8757,73.673,2569672,America
Panama,8.348,-81.005,1,1994,28.4,2.921,8823,73.887,2622903,America
Panama,8.348,-81.005,1,1995,28.1,2.901,8795,74.096,2676926,America
Panama,8.348,-81.005,1,1996,27.7,2.884,8857,74.303,2731717,America
Panama,8.348,-81.005,1,1997,27.4,2.87,9237,74.505,2787228,America
Panama,8.348,-81.005,1,1998,27,2.855,9713,74.705,2843276,America
Panama,8.348,-81.005,1,1999,26.5,2.839,9889,74.902,2899636,America
Panama,8.348,-81.005,1,2000,26,2.821,9954,75.094,2956126,America
Panama,8.348,-81.005,1,2001,25.4,2.799,9814,75.28,3012635,America
Panama,8.348,-81.005,1,2002,24.8,2.775,9836,75.46,3069123,America
Panama,8.348,-81.005,1,2003,24.1,2.75,10053,75.634,3125565,America
Panama,8.348,-81.005,1,2004,23.5,2.724,10605,75.804,3181969,America
Panama,8.348,-81.005,1,2005,22.9,2.696,11156,75.973,3238321,America
Panama,8.348,-81.005,1,2006,22.3,2.667,11886,76.146,3294583,America
Panama,8.348,-81.005,1,2007,21.7,2.637,13087,76.326,3350673,America
Panama,8.348,-81.005,1,2008,21,2.608,14033,76.513,3406487,America
Panama,8.348,-81.005,1,2009,20.5,2.578,14339,76.71,3461901,America
Panama,8.348,-81.005,1,2010,19.8,2.549,14921,76.916,3516820,America
Panama,8.348,-81.005,1,2011,19.2,2.521,16254,77.127,3571185,America
Panama,8.348,-81.005,1,2012,18.7,2.493,17627,77.342,3624991,America
Panama,8.348,-81.005,1,2013,18.1,2.466,18793,77.556,3678264,America
Papua New Guinea,-5.636,142.798,1,1964,176.3,6.268,1324,41.181,2116822,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1965,170.6,6.258,1431,42.002,2161087,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1966,165,6.244,1484,42.845,2208398,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1967,159.7,6.227,1512,43.685,2258847,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1968,154.4,6.208,1545,44.499,2312978,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1969,149.3,6.187,1636,45.278,2371467,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1970,144.4,6.163,1774,46.011,2434698,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1971,139.8,6.137,1844,46.698,2503009,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1972,135.4,6.108,1904,47.352,2576020,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1973,131.2,6.077,1982,47.986,2652505,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1974,127.2,6.041,1989,48.607,2730770,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1975,123.5,6,1928,49.235,2809595,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1976,119.9,5.954,1824,49.895,2888403,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1977,116.6,5.9,1801,50.592,2967506,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1978,113.6,5.839,1915,51.318,3047644,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1979,110.7,5.771,1908,52.056,3129991,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1980,108.1,5.694,1822,52.765,3215339,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1981,105.6,5.609,1774,53.393,3304033,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1982,103.2,5.515,1736,53.904,3395633,East Asia & Pacific
Papua New Guinea,-5.636,142.798,1,1983,101.1,5.415,1747,54.283,3489227,East Asia & Pacific
